Track_ID,_TargetID,_Day,_Trial,_Arena,Strain,Probe,strategy,name,confidence,1,2,3,4,5,6,7,8,9,path.length,total.time,velocity,distance.from.goal,distance.from.old.goal,initial.heading.error,initial.trajectory.error,initial.reversal.error,efficiency,roaming.entropy,latency.to.goal,latency.to.old.goal,time.in.wall.zone,time.in.far.wall.zone,time.in.annulus.zone,time.in.goal.zone,time.in.old.goal.zone,time.in.n.quadrant,time.in.e.quadrant,time.in.s.quadrant,time.in.w.quadrant,goal.crossings,old.goal.crossings,CIPL_Scores
Track_47,24,1,1,Arena_Base_9m,OVX,FALSE,1,thigmotaxis,0.676923077,0.676923077,0.023076923,0.178461538,0.058461538,0.052307692,0.007692308,0,0,0.003076923,2991.320402,59.631,50.3639957,167.4916517,,69.09858322,128.1704028,,2.857142857,0.806499556,,,50.5764013,6.855624729,2.19897397,0,,7.502381779,4.915353579,14.61670933,32.59655531,0,,
Track_48,24,1,2,Arena_Base_9m,OVX,FALSE,1,thigmotaxis,0.5,0.5,0.056923077,0.24,0.092307692,0.072307692,0.030769231,0.003076923,0,0.004615385,3191.322759,59.572,57.60058071,115.1456733,,68.49684073,133.9931835,,3.703703704,0.797153225,,,48.81060645,4.612025806,3.843354839,0,,9.992722581,9.864610753,31.38739785,8.327268817,0,,
Track_49,25,1,1,Arena_Base_9m,OVX,FALSE,7,corrected path,0.496923077,0.04,0.013846154,0.018461538,0.050769231,0.012307692,0.255384615,0.496923077,0.110769231,0.001538462,457.7030675,10.24,44.19426874,128.1241748,,129.8467594,87.45889948,,8.510638298,0.559987482,10.24,,7.297471264,2.236321839,0.706206897,0.117701149,,0,0,2.824827586,7.415172414,1,,3.93
Track_50,25,1,2,Arena_Base_9m,OVX,FALSE,1,thigmotaxis,0.475384615,0.475384615,0.027692308,0.24,0.118461538,0.112307692,0.026153846,0,0,0,3956.428219,59.603,68.64109694,90.70594208,,12.52646194,46.61946015,,50,0.838683924,,,42.09542333,8.238859611,5.149287257,0,,1.930982721,12.22955724,33.72783153,11.71462851,0,,
Track_51,26,1,1,Arena_Base_9m,OVX,FALSE,1,thigmotaxis,0.469230769,0.469230769,0.041538462,0.261538462,0.132307692,0.086153846,0.004615385,0,0,0.004615385,3982.958058,59.565,75.74912131,208.0072813,,35.54573961,187.4216103,,12.06896552,0.86594252,,,42.74815733,7.830743534,5.134913793,0,,26.95829741,9.884709052,10.14145474,12.58053879,0,,
Track_52,26,1,2,Arena_Base_9m,OVX,FALSE,7,corrected path,0.550769231,0,0.004615385,0.001538462,0.021538462,0.001538462,0.263076923,0.550769231,0.156923077,0,416.7625295,6.271,74.86999974,61.27107838,,12.88296522,45.9574923,,55.55555556,0.657687961,6.271,,1.844411765,2.951058824,1.475529412,0.122960784,,0,2.090333333,4.180666667,0,1,,1.61
Track_53,1,1,3,Arena_Base_9m,SHAM,FALSE,1,thigmotaxis,0.356923077,0.356923077,0.027692308,0.2,0.096923077,0.204615385,0.103076923,0.009230769,0,0.001538462,1764.677991,29.391,63.52611558,136.7423321,,29.07918158,94.14764536,,27.27272727,0.826031045,,,26.55502632,1.804710526,1.031263158,0,,6.832118421,4.511776316,13.92205263,4.125052632,0,,19.35
Track_54,1,1,4,Arena_Base_9m,SHAM,FALSE,5,chaining,0.287692308,0.155384615,0.024615385,0.175384615,0.176923077,0.287692308,0.16,0.016923077,0,0.003076923,1771.154665,21.132,90.6524536,122.2537858,,46.08884241,84.1784303,,0,0.837467737,21.132,,17.10685714,1.761,0.628928571,0.125785714,,3.522,4.528285714,8.301857143,4.779857143,1,,12.44
Track_55,2,1,3,Arena_Base_9m,SHAM,FALSE,1,thigmotaxis,0.433846154,0.433846154,0.018461538,0.336923077,0.073846154,0.093846154,0.035384615,0.007692308,0,0,4587.684434,59.634,84.87553165,187.1305654,,25.01393843,56.75104933,,11.11111111,0.830838789,,,56.62614474,0.784657895,0.784657895,0,,9.808223684,26.28603947,14.9085,8.631236842,0,,
Track_56,2,1,4,Arena_Base_9m,SHAM,FALSE,1,thigmotaxis,0.335384615,0.335384615,0.084615385,0.189230769,0.230769231,0.116923077,0.033846154,0,0,0.009230769,3806.984859,59.649,73.21995076,153.3372559,,69.45351679,185.1393748,,0,0.837523288,,,41.96087662,10.71616234,2.969538961,0,,12.91103896,27.62962338,16.26790909,2.840428571,0,,
Track_57,3,1,3,Arena_Base_9m,SHAM,FALSE,1,thigmotaxis,0.407692308,0.407692308,0.013846154,0.209230769,0.12,0.184615385,0.06,0.003076923,0,0.001538462,2490.864102,28.395,96.37602037,207.0093634,,20.86725793,106.7944441,,32,0.875552856,,,23.55639013,2.037309417,1.145986547,0,,7.257914798,6.748587444,5.475269058,8.9132287,0,,20.98
Track_58,3,1,4,Arena_Base_9m,SHAM,FALSE,3,random path,0.42,0.343076923,0.026153846,0.42,0.069230769,0.136923077,0.004615385,0,0,0,4736.155258,59.633,83.22957574,193.6726495,,64.83695197,169.01773,,0,0.878908449,,,50.29134979,8.061972103,1.279678112,0,,17.01971888,15.61207296,14.07645923,12.92474893,0,,
Track_59,4,1,3,Arena_Base_9m,SHAM,FALSE,1,thigmotaxis,0.538461538,0.538461538,0.021538462,0.249230769,0.063076923,0.089230769,0.033846154,0.003076923,0,0.001538462,3190.515576,59.648,54.41458645,183.2807381,,10.73944643,46.68569435,,59.09090909,0.854586792,,,54.33154783,1.296695652,2.204382609,0,,12.70761739,11.5405913,16.33836522,19.06142609,0,,
Track_60,4,1,4,Arena_Base_9m,SHAM,FALSE,6,directed search,0.438461538,0.016923077,0.010769231,0.023076923,0.195384615,0.161538462,0.438461538,0.146153846,0.006153846,0.001538462,1027.978323,14.643,75.13781143,105.06298,,26.66909072,124.4722465,,5.555555556,0.797032375,14.643,,7.512495652,1.782626087,1.909956522,0.127330435,,0,5.984530435,5.093217391,3.565252174,1,,6.22
Track_61,5,1,3,Arena_Base_9m,SHAM,FALSE,1,thigmotaxis,0.567692308,0.567692308,0.02,0.230769231,0.063076923,0.075384615,0.033846154,0.004615385,0,0.004615385,5611.21637,59.6,93.53546846,204.0507618,,117.4378313,208.8606307,,0,0.823584638,,,59.6,0,0,0,,15.82526767,14.93190578,13.78329764,15.05952891,0,,
Track_62,5,1,4,Arena_Base_9m,SHAM,FALSE,1,thigmotaxis,0.429230769,0.429230769,0.016923077,0.395384615,0.04,0.101538462,0.015384615,0.001538462,0,0,4096.556407,59.601,72.97993781,157.6428207,,37.21836587,41.48940853,,10,0.834679802,,,51.23368898,5.406570194,2.832012959,0,,10.94186825,20.2102743,19.1804514,9.268406048,0,,
Track_63,6,1,3,Arena_Base_9m,SHAM,FALSE,6,directed search,0.44,0.015384615,0.021538462,0.013846154,0.150769231,0.073846154,0.44,0.264615385,0.015384615,0.004615385,570.1955222,7.696,77.38358236,90.6360155,,34.61145031,61.05086457,,4.761904762,0.730855028,,,3.542603175,2.687492063,1.465904762,0,,0,1.832380952,4.275555556,1.588063492,0,,1.95
Track_64,6,1,4,Arena_Base_9m,SHAM,FALSE,1,thigmotaxis,0.303076923,0.303076923,0.052307692,0.184615385,0.110769231,0.238461538,0.101538462,0.009230769,0,0,2356.000959,32.705,77.45759883,134.8343049,,52.20272164,184.030014,,0,0.86387634,32.575,,30.13990196,1.667313725,0.897784314,0.256509804,,5.89972549,6.669254902,13.2102549,6.925764706,1,,19.2
Track_65,7,1,3,Arena_Base_9m,SHAM,FALSE,3,random path,0.429230769,0.424615385,0.013846154,0.429230769,0.035384615,0.089230769,0.007692308,0,0,0,5420.240848,59.648,96.3272855,185.4000701,,119.0776703,204.0195188,,0,0.875936896,,,51.10864957,6.245196581,0.89217094,0,,15.54926496,17.58851282,13.12765812,13.3825641,0,,
Track_66,7,1,4,Arena_Base_9m,SHAM,FALSE,6,directed search,0.436923077,0,0.010769231,0.006153846,0.096923077,0.135384615,0.436923077,0.283076923,0.026153846,0.004615385,617.672683,7.168,100.391886,185.7654044,,74.41117612,235.2091368,,0,0.715271147,7.168,,1.579389831,1.579389831,2.186847458,0.121491525,,4.130711864,1.214915254,1.700881356,0.121491525,1,,4.26
Track_67,8,1,3,Arena_Base_9m,SHAM,FALSE,1,thigmotaxis,0.596923077,0.596923077,0.032307692,0.223076923,0.078461538,0.06,0.009230769,0,0,0,3711.432298,59.663,63.41191813,127.6405268,,79.09689047,136.7453467,,5,0.822596976,,,48.0943573,5.329374728,3.769557734,0,,3.249618736,6.759206972,25.21704139,24.4371329,0,,
Track_68,8,1,4,Arena_Base_9m,SHAM,FALSE,1,thigmotaxis,0.312307692,0.312307692,0.047692308,0.26,0.152307692,0.203076923,0.024615385,0,0,0,3600.938732,57.713,70.87837164,106.7573145,,30.23488947,136.8578681,,0,0.851166659,57.713,,40.33425393,6.614298876,7.133067416,0.129692135,,7.78152809,10.24567865,29.56980674,10.11598652,1,,29.92
Track_69,9,1,3,Arena_Base_9m,SHAM,FALSE,4,scanning,0.366153846,0.052307692,0.063076923,0.14,0.366153846,0.26,0.113846154,0.001538462,0,0.003076923,2607.040659,28.05,100.2548513,162.4229325,,12.91472216,145.5280215,,60.86956522,0.860884436,28.05,,13.7722973,6.191216216,4.295945946,0.126351351,,6.191216216,14.025,4.675,3.158783784,1,,18.64
